Lasaña de zapallo italiano,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Arroz,,10,g,35.2,0.6,8.0,0.0,0.1
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Garbanzos,,35,g,116.7,6.4,20.1,3.3,1.2
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
TOTAL,,71,,196.9,7.2,30.0,3.5,5.3
Lentejas guisadas /verd,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Avena,,10,g,31.4,1.0,5.7,1.5,0.5
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Lentejas,,30,g,100.5,8.2,15.4,8.1,0.7
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
Zapallo italiano,,40,g,6.8,0.5,0.9,0.2,0.1
TOTAL,,106,,183.8,9.9,24.0,10.0,5.4
Lentejas c/arroz y vacuno,,,,,,,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Arroz,,10,g,35.2,0.6,8.0,0.0,0.1
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Vacuno,,10,g,13.0,2.4,0.2,0.0,0.3
Lentejas,,30,g,100.5,8.2,15.4,8.1,0.7
Zanahoria,,7,g,2.8,0.1,0.6,0.0,0.0
TOTAL,,68,,190.4,11.3,24.8,8.2,5.1
Lentejas guisadas /arroz,,,,,,/puré lentejas guisadas,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
Arroz,,12,g,42.2,0.8,9.6,0.0,0.1
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Lentejas,,35,g,117.3,9.6,18.0,9.5,0.8
Zanahoria,,20,g,8.1,0.2,1.6,0.1,0.1
TOTAL,,78,,206.5,10.6,29.8,9.7,5.0
Arvejas guisadas /verduras,,,,,,/puré arvejas guisadas,,
Aceite,,4,ml,35.9,0.0,0.0,0.0,4.0
