Salsa tomate natural /vacuno,,,,,,,,
Aceite,,5,ml,44.9,0.0,0.0,0.0,5.0
Acelga,,12,g,3.5,0.2,0.6,0.1,0.0
Cebolla,,12,g,5.2,0.1,1.2,0.1,0.0
Papa,,150,g,131.7,3.8,28.5,3.0,0.3
Vacuno,,40,g,51.8,9.4,0.7,0.0,1.2
Choclos,,12,g,14.3,0.5,2.7,0.1,0.2
Zanahoria,,12,g,4.9,0.1,1.0,0.1,0.1
Zapallo,,30,g,10.3,0.1,2.1,0.2,0.2
TOTAL,,,,266.5,14.1,36.8,3.6,7.0
Charquicán verd/huevo duro (1).,,,,,,,,
Aceite,,5,ml,44.9,0.0,0.0,0.0,5.0
Acelga,,10,g,2.9,0.1,0.5,0.1,0.0
Cebolla,,10,g,4.3,0.1,1.0,0.1,0.0
Papa,,150,g,131.7,3.8,28.5,3.0,0.3
Huevo,,50,g,80.0,6.8,2.0,0.0,5.0
Choclos,,12,g,14.3,0.5,2.7,0.1,0.2
Zanahoria,,15,g,6.1,0.1,1.2,0.1,0.1
Zapallo,,60,g,20.5,0.1,4.2,0.5,0.4
TOTAL,,,,304.7,11.5,40.1,3.9,10.9
Albóndiga vacuno en salsa,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
Cebolla,,5,g,2.2,0.0,0.5,0.0,0.0
Huevo,,10,g,16.0,1.4,0.4,0.0,1.0
Pan,,5,g,0.0,0.0,0.0,0.0,0.0
Harina,,5,g,17.4,0.4,3.8,0.0,0.1
Vacuno,,40,g,51.8,9.4,0.7,0.0,1.2
Salsa tomate,,10,g,4.8,0.1,1.0,0.0,0.0
Zanahoria,,5,g,2.0,0.0,0.4,0.0,0.0
TOTAL,,,,112.1,11.4,6.8,0.1,4.4
