Ens tomate,,,,,,,,
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,56.4,2.8,6.2,2.8,2.2
Ens fideos y verduras,,,,,,,,
Fideos anillitos,,10,g,35.0,1.2,7.5,0.0,0.0
Zanahoria,,7,g,2.8,0.1,0.6,0.0,0.0
Aceitunas,,3,g,4.7,0.0,0.0,0.1,0.5
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,61.1,1.3,8.2,0.2,2.5
Crema zapallo natural,,,,,,,,
Zapallo,,40,g,13.7,0.1,2.8,0.3,0.2
Cebolla,,5,g,2.2,0.0,0.5,0.0,0.0
Zanahoria,,5,g,2.0,0.0,0.4,0.0,0.0
Papa,,40,g,35.1,1.0,7.6,0.8,0.1
Aceite,,2,cc,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,70.9,1.2,11.3,1.2,2.3
Crema porotos natural,,,,,,,,
Porotos,,15,g,50.9,3.1,8.7,4.9,0.4
Arroz,,5,g,17.6,0.3,4.0,0.0,0.0
Cebolla,,5,g,2.2,0.0,0.5,0.0,0.0
Zanahoria,,5,g,2.0,0.0,0.4,0.0,0.0
Zapallo,,5,g,1.7,0.0,0.4,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,37,,92.3,3.6,13.9,5.0,2.5
Crema verduras natural,,,,,,,,
Papa,,40,g,35.1,1.0,7.6,0.8,0.1
Acelga,,10,g,2.9,0.1,0.5,0.1,0.0
Cebolla,,5,g,2.2,0.0,0.5,0.0,0.0
Zanahoria,,10,g,4.1,0.1,0.8,0.1,0.1
Zapallo italiano,,10,g,1.7,0.1,0.2,0.1,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,63.9,1.4,9.6,1.1,2.2
Jamón /ens tomate,,,,,,,,
Jamón,,10,g,12.3,1.9,0.0,0.0,0.5
Tomate,,40,g,7.8,0.3,1.3,0.2,0.2
Aceite,,2.2,ml,19.7,0.0,0.0,0.0,2.2
TOTAL,,,,39.9,2.2,1.3,0.2,2.9
Jurel ss verde /ens tomate,,,,,,,,
Jurel ,,10,g,14.5,2.5,0.0,0.0,0.5
Cebolla,,7,g,3.0,0.1,0.7,0.0,0.0
Tomate,,40,g,7.8,0.3,1.3,0.2,0.2
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,43.3,2.9,2.0,0.3,2.7
Huevo (1/4) /ens betarraga,,,,,,,,
Huevo,,15,g,24.0,2.0,0.6,0.0,1.5
Betarraga,,40,g,16.4,0.8,3.2,0.5,0.1
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,58.9,2.8,3.9,0.5,3.6
Huevo (1/4) /ens apio,,,,,,,,
Huevo,,15,g,24.0,2.0,0.6,0.0,1.5
Apio,,40,g,7.3,0.3,1.4,0.2,0.1
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,49.8,2.3,2.1,0.2,3.6
Huevo (1/2) /ens tomate,,,,,,,,
Huevo,,25,g,40.0,3.4,1.0,0.0,2.5
Tomate,,40,g,7.8,0.3,1.3,0.2,0.2
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,66.4,3.7,2.4,0.3,4.7
Queso fresco /ens tomate,,,,,,,,
Queso fresco,,10,g,30.6,2.0,0.3,0.0,2.4
Tomate,,40,g,7.8,0.3,1.3,0.2,0.2
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,56.4,2.3,1.5,0.2,4.6
Ens zapallito italiano,,,,,,,,
Zapallo italiano,,40,g,6.8,0.5,0.9,0.2,0.1
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,25.4,0.5,1.1,0.3,2.1
Ens palta tomate,,,,,,,,
Palta,,10,g,19.5,0.1,0.6,0.1,1.9
Tomate,,30,g,5.9,0.2,1.0,0.2,0.1
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,43.3,0.4,1.5,0.3,4.0
Ens lechuga,,,,,,,,
Lechuga,,15,g,2.9,0.3,0.3,0.1,0.1
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,21.4,0.3,0.5,0.1,2.1
Ens espárragos lechuga ,,,,,,,,
Lechuga,,10,g,1.9,0.2,0.2,0.1,0.0
Espárragos,,15,g,2.3,0.3,0.2,0.1,0.0
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,22.8,0.5,0.6,0.2,2.1
Ens repollo morado,,,,,,,,
repollo,,40,g,12.3,0.7,2.1,0.8,0.1
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,44,,30.8,0.7,2.2,0.8,2.1
Ens lechuga choclos,,,,,,,,
Lechuga,,10,g,1.9,0.2,0.2,0.1,0.0
Choclos,,7,g,8.4,0.3,1.6,0.1,0.1
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,,,28.8,0.5,1.9,0.2,2.1
Ens  cochayuyo lechuga,,,,,,,,
cochayuyo,,5,g,1.6,0.0,0.3,0.3,0.0
lechuga,,15,g,2.9,0.3,0.3,0.1,0.1
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,24,,23.0,0.3,0.8,0.5,2.1
Ens repollo aceitunas s/cuesco,,,,,,,,
Repollo,,40,g,12.3,0.7,2.1,0.8,0.1
Aceitunas,,5,g,7.8,0.1,0.1,0.1,0.8
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,97,,38.7,0.8,2.3,0.9,2.9
Pizzeta zapallo italiano,,,,,,,,
Zapallo italiano,,40,g,6.8,0.5,0.9,0.2,0.1
Tomate,,30,g,5.9,0.2,1.0,0.2,0.1
Aceitunas,,1,g,1.6,0.0,0.0,0.0,0.2
Queso gauda,,10,g,35.1,2.5,0.5,0.0,2.6
aceite,,0.5,cc,4.5,0.0,0.0,0.0,0.5
TOTAL,,41.5,,53.9,3.3,2.4,0.4,3.5
Ens espinacas,,,,,,,,
Espinacas,,15,g,5.3,0.3,0.8,0.1,0.1
Jugo limón,,2,ml,0.6,0.0,0.1,0.0,0.0
Aceite,,2,ml,17.9,0.0,0.0,0.0,2.0
TOTAL,,72,,23.9,0.3,0.9,0.1,2.1
